const,cast,cast_id,cover_url,genres,plot,rating,title,year
292506,"Al Pacino, Colin Farrell, Bridget Moynahan","['0000199', '0268199', '0005256', '0532683', '1058987', '1146822', '0494784', '0699262', '0130412', '0505840']","https://m.media-amazon.com/images/M/MV5BMjE5MDMzOTk3MV5BMl5BanBnXkFtZTYwNTE0NTg2._V1_SY150_CR0,0,101,150_.jpg","Action, Thriller",A brilliant young CIA trainee is asked by his mentor to help find a mole in the Agency.,6.6,The Recruit,2003
340855,"Charlize Theron, Christina Ricci, Bruce Dern","['0000234', '0000207', '0001136', '0855564', '0179960', '0898546', '0820660', '0531333', '0934113', '0085952']","https://m.media-amazon.com/images/M/MV5BMTI4NzI5NzEwNl5BMl5BanBnXkFtZTcwNjc1NjQyMQ@@._V1_SY150_CR0,0,101,150_.jpg","Biography, Crime, Drama","Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.",7.3,Monster,2003
1764234,"Brad Pitt, Scoot McNairy, Ben Mendelsohn","['0000093', '1058940', '0578853', '0001254', '0420955', '0192603', '0000501', '0519217', '0143295', '0001731']","https://m.media-amazon.com/images/M/MV5BODk3MDg2NDk5M15BMl5BanBnXkFtZTcwMjcxMjMzOA@@._V1_SY150_CR1,0,101,150_.jpg","Crime, Thriller","Jackie Cogan is an enforcer hired to restore order after three dumb guys rob a Mob protected card game, causing the local criminal economy to collapse.",6.2,Killing Them Softly,2012
3640424,"Brad Pitt, Vincent Ebrahim, Xavier de Guillebon","['0000093', '1081121', '0208756', '0182839', '1891185', '0571264', '0490306', '4142355', '0225944', '8589061']","https://m.media-amazon.com/images/M/MV5BZWEyMzg4ZWUtYmZhMC00Yjk2LWEyYjktODVmN2M3YTA2ZmNjXkEyXkFqcGdeQXVyNjQ2Mjg3OTI@._V1_SX101_CR0,0,101,150_.jpg","Action, Drama, Romance","In 1942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",7.1,Allied,2016
1915581,"Matthew McConaughey, Channing Tatum, Olivia Munn","['0000190', '1475594', '1601397', '1641117', '0446457', '3158974', '1730221', '4549964', '1825981', '2358643']","https://m.media-amazon.com/images/M/MV5BMTQzMDMzOTA5M15BMl5BanBnXkFtZTcwMjc4MTg4Nw@@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Drama","A male stripper teaches a younger performer how to party, pick up women, and make easy money.",6.1,Magic Mike,2012
3300542,"Alon Aboutboul, Waleed Zuaiter, Adel Bencherif","['0009530', '0958206', '1513288', '1304635', '1159038', '7961436', '3799259', '0124930', '0001173', '1183224']","https://m.media-amazon.com/images/M/MV5BMTY1ODY2MTgwM15BMl5BanBnXkFtZTgwOTY3Nzc3NzE@._V1_SY150_CR0,0,101,150_.jpg","Action, Thriller","In London for the Prime Minister's funeral, Mike Banning is caught up in a plot to assassinate all the attending world leaders.",5.9,London Has Fallen,2016
2278871,"Léa Seydoux, Adèle Exarchopoulos, Salim Kechiouche","['2244205', '2650819', '0444248', '0714534', '1595165', '2950607', '2488931', '2300160', '5398167', '0517974']","https://m.media-amazon.com/images/M/MV5BMTQ5NTg5ODk4OV5BMl5BanBnXkFtZTgwODc4MTMzMDE@._V1_SY150_CR0,0,101,150_.jpg","Drama, Romance","Adèle's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire and to assert herself as a woman and as an adult. In front of others, Adèle grows, seeks herself, loses herself, and ultimately finds herself through love and loss.",7.8,Blue Is the Warmest Color,2013
1174732,"Carey Mulligan, Olivia Williams, Alfred Molina","['1659547', '0931404', '0000547', '0786806', '1701576', '2873085', '0063914', '0765597', '0265459', '1697771']","https://m.media-amazon.com/images/M/MV5BMTg4NjgzOTc0MF5BMl5BanBnXkFtZTcwOTc2OTE3Mg@@._V1_SY150_CR0,0,101,150_.jpg",Drama,"A coming-of-age story about a teenage girl in 1960s suburban London, and how her life changes with the arrival of a playboy nearly twice her age.",7.3,An Education,2009
2180411,"Anna Kendrick, Daniel Huttlestone, James Corden","['0447695', '4948519', '0179479', '1289434', '0004724', '0087109', '0700577', '0001808', '5116352', '0000658']","https://m.media-amazon.com/images/M/MV5BMTY4MzQ4OTY3NF5BMl5BanBnXkFtZTgwNjM5MDI3MjE@._V1_SY150_CR0,0,101,150_.jpg","Adventure, Comedy, Drama",A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree.,6.0,Into the Woods,2014
2042568,"Oscar Isaac, Carey Mulligan, Justin Timberlake","['1209966', '1659547', '0005493', '0680392', '0000862', '0143295', '0337106', '2365404', '3485845', '1197466']","https://m.media-amazon.com/images/M/MV5BMjAxNjcyNDQxM15BMl5BanBnXkFtZTgwNzU2NDA0MDE@._V1_SX101_CR0,0,101,150_.jpg","Drama, Music",A week in the life of a young singer as he navigates the Greenwich Village folk scene of 1961.,7.5,Inside Llewyn Davis,2013
119345,"Jennifer Love Hewitt, Sarah Michelle Gellar, Ryan Phillippe","['0001349', '0001264', '0000202', '0005327', '0002901', '0933098', '0000162', '0301959', '0339489', '0272459']","https://m.media-amazon.com/images/M/MV5BZDI4ODJlNGUtNjFiMy00ODgzLWIzYjgtMzgyZTljZDQ2NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg","Horror, Mystery",Four young friends bound by a tragic accident are reunited when they find themselves being stalked by a hook-wielding maniac in their small seaside town.,5.7,I Know What You Did Last Summer,1997
86465,"Denholm Elliott, Dan Aykroyd, Maurice Woods","['0001186', '0000101', '0940705', '0279351', '0302403', '0228261', '0067013', '0581333', '0627804', '0820664']","https://m.media-amazon.com/images/M/MV5BYTEzMjBiMzktMjQyMS00YzBhLTgzNWQtNzA0NmEwMTNmMDQ2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY150_CR0,0,101,150_.jpg",Comedy,A snobbish investor and a wily street con artist find their positions reversed as part of a bet by two callous millionaires.,7.5,Trading Places,1983
4178092,"Jason Bateman, Rebecca Hall, Joel Edgerton","['0000867', '0356017', '0249291', '2798112', '0341377', '0005311', '0493797', '3354041', '0682495', '2438791']","https://m.media-amazon.com/images/M/MV5BMTQzMjM2NjM1Nl5BMl5BanBnXkFtZTgwMDM1MjQyNTE@._V1_SY150_CR0,0,101,150_.jpg","Drama, Mystery, Thriller",A young married couple's lives are thrown into a harrowing tailspin when an acquaintance from the husband's past brings mysterious gifts and a horrifying secret to light after more than 20 years.,7.1,The Gift,2015
1189073,"Antonio Banderas, Elena Anaya, Marisa Paredes","['0000104', '0025745', '0004650', '1693432', '0959304', '0273464', '0351133', '0840754', '0844845', '1036659']","https://m.media-amazon.com/images/M/MV5BMjMwOTYyNDY4NV5BMl5BanBnXkFtZTcwNDI1ODk0Ng@@._V1_SX101_CR0,0,101,150_.jpg","Drama, Horror, Thriller","A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.",7.6,The Skin I Live In,2011
1242460,"Tilda Swinton, John C. Reilly, Ezra Miller","['0842770', '0000604', '3009232', '3838127', '3988288', '3406379', '0266441', '0542022', '1410939', '0528125']","https://m.media-amazon.com/images/M/MV5BMjE0NDE0MjYxNF5BMl5BanBnXkFtZTcwNjM2NTY5Ng@@._V1_SY150_CR0,0,101,150_.jpg","Drama, Mystery, Thriller","Kevin's mother struggles to love her strange child, despite the increasingly dangerous things he says and does as he grows up. But Kevin is just getting started, and his final act will be beyond anything anyone imagined.",7.5,We Need to Talk About Kevin,2011
361596,"Ben Affleck, Stevie Wonder, George W. Bush","['0000255', '0005567', '0124133', '0048195', '1375153', '1527503', '1422020', '0330722', '1110666', '1288432']","https://m.media-amazon.com/images/M/MV5BMjAyODU1NzM0NF5BMl5BanBnXkFtZTcwNjI1MjYyMQ@@._V1_SX101_CR0,0,101,150_.jpg","Documentary, Drama, War",Michael Moore's view on what happened to the United States after September 11; and how the Bush Administration allegedly used the tragic event to push forward its agenda for unjust wars in Afghanistan and Iraq.,7.5,Fahrenheit 9/11,2004
1351685,"Nicholas Hoult, Eleanor Tomlinson, Ewan McGregor","['0396558', '1870434', '0000191', '0001804', '0550371', '0001971', '0574534', '0265457', '0523047', '4432847']","https://m.media-amazon.com/images/M/MV5BMjE1NDMxMjI0OV5BMl5BanBnXkFtZTcwMjQyMDExOQ@@._V1_SY150_CR0,0,101,150_.jpg","Adventure, Fantasy","The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.",6.3,Jack the Giant Slayer,2013
2203939,"Cameron Diaz, Leslie Mann, Nikolaj Coster-Waldau","['0000139', '0005182', '0182666', '0000467', '4478322', '1978325', '3747326', '2416114', '1865462', '1497615']","https://m.media-amazon.com/images/M/MV5BMTc0ODE4ODY1OF5BMl5BanBnXkFtZTgwMDA5NjkzMTE@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Romance","After discovering her boyfriend is married, Carly soon meets the wife he's been betraying. And when yet another love affair is discovered, all three women team up to plot revenge on the three-timing S.O.B.",6.0,The Other Woman,2014
324216,"Jessica Biel, Jonathan Tucker, Erica Leerhsen","['0004754', '0006958', '0498713', '1036181', '0050156', '0117420', '0000388', '0233562', '0314514', '0263254']","https://m.media-amazon.com/images/M/MV5BZDg2NDJkOGYtMjM3My00Mzc2LWJiYjktODFlMzBjNmQwMTEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg",Horror,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding loon and his family of equally psychopathic killers.",6.2,The Texas Chainsaw Massacre,2003
277296,"Dwayne Johnson, Steven Brand, Michael Clarke Duncan","['0425005', '0104526', '0003817', '0005026', '0384060', '0381416', '0004906', '0005241', '0725079', '0715953']","https://m.media-amazon.com/images/M/MV5BMjkxNTAwNTQ0M15BMl5BanBnXkFtZTYwMTQwMjM3._V1_SX101_CR0,0,101,150_.jpg","Action, Adventure, Fantasy","A desert warrior rises up against the evil army that is destroying his homeland. He captures the enemy's key sorcerer, takes her deep into the desert and prepares for a final showdown.",5.5,The Scorpion King,2002
85334,"Melinda Dillon, Darren McGavin, Scott Schwartz","['0227039', '0569000', '0777432', '0791789', '0677826', '0601925', '0730222', '0911933', '0025764', '0318832']","https://m.media-amazon.com/images/M/MV5BOWMyNjE0MzEtMzVjNy00NjIxLTg0ZjMtMWJhNGI1YmVjYTczL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX101_CR0,0,101,150_.jpg","Comedy, Family","In the 1940s, a young boy named Ralphie attempts to convince his parents, his teacher and Santa that a Red Ryder BB gun really is the perfect Christmas gift.",8.0,A Christmas Story,1983
1255953,"Mustafa Kamel, Hussein Sami, Rémy Girard","['1323233', '4841645', '0320721', '0246386', '0309945', '0108436', '0044073', '1840093', '4841157', '4655454']","https://m.media-amazon.com/images/M/MV5BZTViOTVkOTAtYzljZS00YjQyLTlhNDMtYTExMGE2YmYxMWE5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR1,0,101,150_.jpg","Drama, Mystery, War",Twins journey to the Middle East to discover their family history and fulfill their mother's last wishes.,8.3,Incendies,2010
95159,"John Cleese, Jamie Lee Curtis, Kevin Kline","['0000092', '0000130', '0000177', '0001589', '0014883', '0313702', '0371175', '0658244', '0165927', '0255895']","https://m.media-amazon.com/images/M/MV5BMjE5OTIzODI4Nl5BMl5BanBnXkFtZTcwNDg3NzYzNA@@._V1_SX101_CR0,0,101,150_.jpg","Comedy, Crime","In London, four very different people team up to commit armed robbery, then try to doublecross each other for the loot.",7.6,A Fish Called Wanda,1988
947810,"Igal Naor, Said Faraj, Faycal Attougui","['0620981', '0267057', '1424285', '3043480', '0000354', '1072565', '0217388', '1011341', '3836661', '3024140']","https://m.media-amazon.com/images/M/MV5BMTYzMTA1NDMyNV5BMl5BanBnXkFtZTcwMzUwODY5Mg@@._V1_SY150_CR0,0,101,150_.jpg","Action, Drama, Thriller",Discovering covert and faulty intelligence causes a U.S. Army officer to go rogue as he hunts for Weapons of Mass Destruction in an unstable region.,6.8,Green Zone,2010
2209418,"Ethan Hawke, Julie Delpy, Seamus Davey-Fitzpatrick","['0000160', '0000365', '2089090', '5264881', '5264855', '0436157', '0007178', '3987673', '3868928', '0718125']","https://m.media-amazon.com/images/M/MV5BMjA5NzgxODE2NF5BMl5BanBnXkFtZTcwNTI1NTI0OQ@@._V1_SY150_CR0,0,101,150_.jpg","Drama, Romance",We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.,7.9,Before Midnight,2013
120768,"Samuel L. Jackson, Kevin Spacey, David Morse","['0000168', '0000228', '0001556', '0726492', '0817983', '0000687', '0266441', '0316079', '0853040', '0064193']","https://m.media-amazon.com/images/M/MV5BOGE1YTI2NjItNDAyYy00YzI3LTlmNDUtYWU0ZmFlNWE3N2ViL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX101_CR0,0,101,150_.jpg","Action, Crime, Drama","In a desperate attempt to prove his innocence, a skilled police negotiator accused of corruption and murder takes hostages in a government office to gain the time he needs to find the truth.",7.3,The Negotiator,1998
450232,"Bruce Willis, Yasiin Bey, David Morse","['0000246', '0080049', '0001556', '0827735', '0761389', '0185475', '0953882', '0705226', '0308538', '1501388']","https://m.media-amazon.com/images/M/MV5BMTQ1NDEwMzEwMl5BMl5BanBnXkFtZTcwNzM4MTEzMw@@._V1_SY150_CR0,0,101,150_.jpg","Action, Crime, Drama","An aging alcoholic cop is assigned the task of escorting a witness from police custody to a courthouse 16 blocks away. There are, however, chaotic forces at work that prevent them from making it in one piece.",6.6,16 Blocks,2006
1314655,"Chris Messina, Logan Marshall-Green, Jenny O'Hara","['0582149', '1334869', '0641266', '0636942', '0940158', '0034309', '0889846', '0002023', '0668702', '0223518']","https://m.media-amazon.com/images/M/MV5BZDVmZGExMTEtNjk5OS00MTFkLWI0ZDMtNzg4YWFmNGY3NjRkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SY150_CR0,0,101,150_.jpg","Horror, Mystery, Thriller",A group of people are trapped in an elevator and the Devil is mysteriously amongst them.,6.2,Devil,2010
358082,"Paula Abdul, Halle Berry, Lucille Bliss","['0000716', '0000932', '0088520', '0103537', '0000980', '0000316', '0004789', '0004804', '0177639', '1838132']","https://m.media-amazon.com/images/M/MV5BZmJhNTQwY2MtYTU0Yy00NDVhLThiZTktNmMxZTk5Nzk3NzE2XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SY150_CR0,0,101,150_.jpg","Animation, Adventure, Comedy","In a robot world, a young idealistic inventor travels to the big city to join his inspiration's company, only to find himself opposing its sinister new management.",6.3,Robots,2005
1538403,"Lily Collins, Jamie Campbell Bower, Kevin Zegers","['2934314', '2570429', '0954225', '0922136', '1588066', '0537631', '0243806', '3295837', '0372176', '0002246']","https://m.media-amazon.com/images/M/MV5BMTc5NzAyOTQyNF5BMl5BanBnXkFtZTcwNzQ1MDc4OQ@@._V1_SY150_CR0,0,101,150_.jpg","Action, Fantasy, Horror","When her mother disappears, Clary Fray learns that she descends from a line of warriors who protect our world from demons. She joins forces with others like her and heads into a dangerous alternate New York called the Shadow World.",5.9,The Mortal Instruments: City of Bones,2013
53285,"Mary Costa, Bill Shirley, Eleanor Audley","['0182250', '0794301', '0041598', '0271658', '0524853', '0020289', '0392067', '0859892', '2146664', '0000305']","https://m.media-amazon.com/images/M/MV5BOTJmZjA3MjMtMWNmZS00YTliLWFhMWUtZDU2NGJhNTlmY2ZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg","Animation, Family, Fantasy","After being snubbed by the royal family, a malevolent fairy places a curse on a princess which only a prince can break, along with the help of three good fairies.",7.3,Sleeping Beauty,1959
73629,"Tim Curry, Susan Sarandon, Barry Bostwick","['0000347', '0000215', '0000960', '0639782', '0703946', '0132752', '0011094', '0386056', '0001533', '0336509']","https://m.media-amazon.com/images/M/MV5BMTcxMjg5NjQ4OV5BMl5BanBnXkFtZTgwOTk2NDk4NjE@._V1_SX101_CR0,0,101,150_.jpg","Comedy, Musical",A newly engaged couple have a breakdown in an isolated area and must pay a call to the bizarre residence of Dr. Frank-N-Furter.,7.4,The Rocky Horror Picture Show,1975
1924435,"Jake Johnson, Damon Wayans Jr., Rob Riggle","['2159926', '0915458', '1443527', '2400045', '0195439', '1221047', '0000412', '1476655', '0546306', '1641089']","https://m.media-amazon.com/images/M/MV5BMjI3MDY2ODQwNF5BMl5BanBnXkFtZTgwNjUzNjE4MTE@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Crime","Two struggling pals dress as police officers for a costume party and become neighborhood sensations. But when these newly-minted ""heroes"" get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",6.4,Let's Be Cops,2014
3416742,"Jemaine Clement, Taika Waititi, Jonny Brugh","['1318596', '0169806', '1591353', '1129962', '2975042', '0291740', '1101310', '1901138', '1204940', '6166307']","https://m.media-amazon.com/images/M/MV5BMjAwNDA5NzEwM15BMl5BanBnXkFtZTgwMTA1MDUyNDE@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Horror","Viago, Deacon and Vladislav are vampires who are finding that modern life has them struggling with the mundane - like paying rent, keeping up with the chore wheel, trying to get into nightclubs and overcoming flatmate conflicts.",7.7,What We Do in the Shadows,2014
325703,"Angelina Jolie, Gerard Butler, Ciarán Hinds","['0001401', '0124930', '0001354', '0057368', '0852965', '0005023', '0001709', '0945189', '0948045', '0130736']","https://m.media-amazon.com/images/M/MV5BYzYxOTgxYjAtNGI3MS00NDJkLTkyZWItZGM5MzRhOGYwYjlmL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Fantasy","Adventurer Lara Croft goes on a quest to save the mythical Pandora's Box, before an evil scientist finds it, and recruits a former Marine turned mercenary to assist her.",5.5,Lara Croft Tomb Raider: The Cradle of Life,2003
79522,"Woody Allen, Diane Keaton, Michael Murphy","['0000095', '0000473', '0614526', '0000446', '0000658', '0126117', '0525023', '0640874', '0874397', '0268533']","https://m.media-amazon.com/images/M/MV5BMzdmY2I3MmEtOGFiZi00MTg1LWIxY2QtNWUwM2NmNWNlY2U5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX101_CR0,0,101,150_.jpg","Comedy, Drama, Romance",The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,8.0,Manhattan,1979
3152624,"Colin Quinn, Devin Fabry, Carla Oudin","['0703800', '6477291', '7106491', '2154960', '2019219', '3261682', '7106492', '1184886', '0446218', '4522036']","https://m.media-amazon.com/images/M/MV5BMTQ4MjgwNTMyOV5BMl5BanBnXkFtZTgwMTc1MjI0NDE@._V1_SX101_CR0,0,101,150_.jpg","Comedy, Drama, Romance","Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",6.2,Trainwreck,2015
1204975,"Michael Douglas, Robert De Niro, Morgan Freeman","['0000140', '0000134', '0000151', '0000177', '0005460', '1483196', '0539082', '0058372', '0322306', '1013003']","https://m.media-amazon.com/images/M/MV5BMTQ2ODg2MTIyNF5BMl5BanBnXkFtZTgwMzU2NjgwMDE@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Drama",Four friends take a break from their day-to-day lives to throw a bachelor party in Las Vegas for their last remaining single pal.,6.6,Last Vegas,2013
1234548,"George Clooney, Ewan McGregor, Jeff Bridges","['0000123', '0000191', '0000313', '0000228', '0002332', '0001598', '0958206', '0740535', '0607703', '0644406']","https://m.media-amazon.com/images/M/MV5BMjIwOTQwNzg1MV5BMl5BanBnXkFtZTcwODc4MDU4Mg@@._V1_SY150_CR0,0,101,150_.jpg","Comedy, War","A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.",6.2,The Men Who Stare at Goats,2009
103074,"Susan Sarandon, Geena Davis, Harvey Keitel","['0000215', '0000133', '0000172', '0000514', '0001520', '0864997', '0000093', '0137114', '0421087', '0000892']","https://m.media-amazon.com/images/M/MV5BMjIxNDgzMDE2MF5BMl5BanBnXkFtZTcwNzY5NTk1NA@@._V1_SX101_CR0,0,101,150_.jpg","Adventure, Crime, Drama","Two best friends set out on an adventure, but it soon turns around to a terrifying escape from being hunted by the police, as these two girls escape for the crimes they committed.",7.4,Thelma & Louise,1991
1019452,"Michael Stuhlbarg, Richard Kind, Fred Melamed","['0836121', '0454236', '0577329', '3102689', '3129800', '3127056', '0106998', '3176987', '3176222', '3185299']","https://m.media-amazon.com/images/M/MV5BNGZkODlhMjktNzhhMC00YjFiLWJmODMtNjQwOGMzZjMxNTZiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX101_CR0,0,101,150_.jpg","Comedy, Drama","Larry Gopnik, a Midwestern physics teacher, watches his life unravel over multiple sudden incidents. Though seeking meaning and answers amidst his turmoils, he seems to keep sinking.",7.1,A Serious Man,2009
256380,"Gwyneth Paltrow, Jack Black, Jason Alexander","['0000569', '0085312', '0004517', '0899995', '1071307', '0569226', '0730288', '0911861', '0315143', '0004786']","https://m.media-amazon.com/images/M/MV5BMTcwMzY2NDE0NF5BMl5BanBnXkFtZTYwNjg2Njc2._V1_SY150_CR0,0,101,150_.jpg","Comedy, Drama, Fantasy",A shallow man falls in love with a 300-pound woman because of her inner beauty.,5.9,Shallow Hal,2001
451079,"Jim Carrey, Steve Carell, Carol Burnett","['0000120', '0136797', '0000993', '0004715', '0736622', '0283945', '0279545', '1706767', '0688132', '0005326']","https://m.media-amazon.com/images/M/MV5BYzk5YzhjODYtZDc3Mi00OTYyLWIyYzAtMzZjYTljYTYzODM1XkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_SY150_CR0,0,101,150_.jpg","Animation, Adventure, Comedy",Horton the Elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists.,6.8,Horton Hears a Who!,2008
112508,"Adam Sandler, Darren McGavin, Bridgette Wilson-Sampras","['0001191', '0569000', '0933098', '0925966', '0609215', '0005172', '0069689', '0359969', '0581449', '0686803']","https://m.media-amazon.com/images/M/MV5BMzcyMjZmNjctNGNhMS00ZmQxLWFkNzQtYTIxYjVkYmU1NmNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Comedy,"In order to inherit his fed up father's hotel empire, an immature and lazy man must repeat grades 1-12 all over again.",6.4,Billy Madison,1995
842926,"Julianne Moore, Annette Bening, Mark Ruffalo","['0000194', '0000906', '0749263', '1985859', '1242688', '1861624', '1485036', '1721196', '0541082', '0308299']","https://m.media-amazon.com/images/M/MV5BMjE4NTMwNDg5MF5BMl5BanBnXkFtZTcwNDY2ODE0Mw@@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Drama, Romance",Two children conceived by artificial insemination bring their biological father into their non-traditional family life.,7.0,The Kids Are All Right,2010
277434,"Mel Gibson, Madeleine Stowe, Greg Kinnear","['0000154', '0000656', '0001427', '0000385', '0005098', '0005392', '0001608', '0243121', '0403652', '0046768']","https://m.media-amazon.com/images/M/MV5BZTk3NTc4MTktNjFmZC00ZjdjLWE0ZjgtNTM4NzdmMDBjOTcxXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SY150_CR0,0,101,150_.jpg","Action, Drama, History","The story of the first major battle of the American phase of the Vietnam War, and the soldiers on both sides that fought it, while their wives wait nervously and anxiously at home for the good news or the bad news.",7.2,We Were Soldiers,2002
365737,"Kayvan Novak, George Clooney, Amr Waked","['1315378', '0000123', '0906756', '0001626', '0942482', '0177933', '0289343', '0378237', '1357069', '0000354']","https://m.media-amazon.com/images/M/MV5BMjA2MTQwMTg0N15BMl5BanBnXkFtZTcwOTE5NjEzMQ@@._V1_SY150_CR0,0,101,150_.jpg","Drama, Thriller",A politically charged epic about the state of the oil industry in the hands of those personally involved in and affected by it.,6.9,Syriana,2005
3393786,"Tom Cruise, Cobie Smulders, Aldis Hodge","['0000129', '1130627', '0388038', '3912822', '1738176', '0564697', '0460694', '1885015', '0077512', '3363398']","https://m.media-amazon.com/images/M/MV5BODQ3ODQ3NDI4NV5BMl5BanBnXkFtZTgwMDY1Mzk5OTE@._V1_SX101_CR0,0,101,150_.jpg","Action, Thriller","Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name. On the run as a fugitive from the law, Reacher uncovers a potential secret from his past that could change his life forever.",6.1,Jack Reacher: Never Go Back,2016
443649,"Steven Strait, Camilla Belle, Cliff Curtis","['1711829', '0004741', '0193295', '0896823', '1462341', '1588880', '2223162', '0157774', '0434879', '2201022']","https://m.media-amazon.com/images/M/MV5BMzc2NDMzNDY4Ml5BMl5BanBnXkFtZTYwNzM2Njk3._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Drama","In the prehistoric past, D'Leh is a mammoth hunter who becomes with the beautiful Evolet. When warriors on horseback capture Evolet and the tribesmen, D'Leh must embark on an odyssey to save his true love.",5.1,"10,000 BC",2008
88258,"Rob Reiner, Kimberly Stringer, Chazz Dominguez","['0001661', '0834571', '0231551', '0356098', '0663198', '6662796', '0376676', '0571106', '0001302', '0733427']","https://m.media-amazon.com/images/M/MV5BMTQ2MTIzMzg5Nl5BMl5BanBnXkFtZTgwOTc5NDI1MDE@._V1_SX101_CR0,0,101,150_.jpg","Comedy, Music","Spinal Tap, one of England's loudest bands, is chronicled by film director Marty DiBergi on what proves to be a fateful tour.",8.0,This Is Spinal Tap,1984
245844,"Jim Caviezel, Guy Pearce, Richard Harris","['0001029', '0001602', '0001321', '0289656', '0231436', '0000699', '0350079', '0011478', '1072611', '0137397']","https://m.media-amazon.com/images/M/MV5BMDM0ZWRjZDgtZWI0MS00ZTIzLTg4MWYtZjU5MDEyMDU0ODBjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Drama","A young man, falsely imprisoned by his jealous ""friend"", escapes and uses a hidden treasure to exact his revenge.",7.8,The Count of Monte Cristo,2002
414982,"Mary Elizabeth Winstead, Ryan Merriman, Kris Lemche","['0935541', '0581365', '0501210', '0424481', '1285005', '1536605', '1248373', '1564024', '0799706', '0522909']","https://m.media-amazon.com/images/M/MV5BMTg2MzI0MzczOF5BMl5BanBnXkFtZTcwNzAyODExMw@@._V1_SY150_CR0,0,101,150_.jpg",Horror,"A student's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from Death itself, which seeks out those who escaped their fate.",5.8,Final Destination 3,2006
2692904,"Tom Hardy, Olivia Colman, Ruth Wilson","['0362766', '1469236', '2235721', '0778831', '0199842', '4043618', '2389463', '0916073', '1546686', '0141324']","https://m.media-amazon.com/images/M/MV5BMTQ1MjE5MzU2M15BMl5BanBnXkFtZTgwNzE4OTMzMTE@._V1_SY150_CR0,0,101,150_.jpg",Drama,"Ivan Locke, a dedicated family man and successful construction manager, receives a phone call on the eve of the biggest challenge of his career that sets in motion a series of events that threaten his carefully cultivated existence.",7.1,Locke,2013
